ID,Price,Levy,Brand,Model,Year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Fuel Efficiency
45757721,10349,308,lexus,ct 200h,2014,Hatchback,Yes,Hybrid,1.8,132563 km,4.0,Automatic,Front,04-May,Left wheel,Red,0,42.0
45815351,549,1399,lexus,rx 350,2010,Jeep,Yes,Petrol,3.5,138211 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,22.692307692307693
45803322,9252,765,hyundai,sonata,2015,Sedan,Yes,LPG,2,391625 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,23.79824561403509
45491644,25089,-,toyota,camry,2013,Sedan,Yes,Petrol,2.5,132800 km,6.0,Tiptronic,Rear,04-May,Left wheel,Blue,12,23.541353383458645
45809240,10660,271,honda,fit,2014,Hatchback,Yes,Hybrid,1.5,76525 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,31.692307692307693
45547620,31988,394,toyota,camry,2014,Sedan,No,Hybrid,2.5,51000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,23.541353383458645
45744745,8624,966,daewoo,lacetti,2009,Sedan,Yes,Petrol,2,19999 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,22.0
45694949,21012,456,toyota,camry,2015,Sedan,No,Hybrid,2.5,89000 km,4.0,Variator,Front,04-May,Left wheel,Silver,0,23.541353383458645
45746583,10663,1266,honda,fit,2014,Hatchback,No,Hybrid,1.5,114000 km,4.0,Automatic,Front,04-May,Right-hand drive,White,8,31.692307692307693
45756836,13485,1481,volkswagen,gti,2006,Hatchback,No,Petrol,2.0 Turbo,161000 km,4.0,Manual,Front,04-May,Left wheel,Black,8,24.776119402985074
45418147,17249,697,volkswagen,jetta,2015,Sedan,Yes,Petrol,1.8 Turbo,55000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,10,27.428571428571427
45766173,11604,-,honda,fit,2010,Hatchback,No,Hybrid,1.3,157000 km,4.0,Tiptronic,Front,04-May,Right-hand drive,White,2,31.692307692307693
45805624,14113,862,volkswagen,jetta,2011,Sedan,Yes,Petrol,2.5,156800 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,27.428571428571427
45793535,11917,-,honda,fit,2011,Hatchback,No,Hybrid,1.3,188000 km,4.0,Automatic,Front,04-May,Right-hand drive,Blue,8,31.692307692307693
45732782,12777,640,hyundai,sonata,2013,Sedan,Yes,Petrol,2,162558 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,23.79824561403509
45806608,18817,-,toyota,prius c,2013,Hatchback,No,Hybrid,1.5,130000 km,4.0,Automatic,Front,04-May,Left wheel,Red,12,48.22222222222222
45787228,23521,781,toyota,camry,2012,Sedan,Yes,Hybrid,2.5,83000 km,4.0,Variator,Front,04-May,Left wheel,Silver,10,23.541353383458645
45793522,22580,1286,audi,q5,2010,Jeep,Yes,Petrol,3.2,150400 km,6.0,Tiptronic,4x4,04-May,Left wheel,Grey,7,22.76923076923077
45787208,12544,645,toyota,prius,2011,Hatchback,No,Hybrid,1.8,284678 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,48.625
45615670,9722,473,chevrolet,cruze,2014,Sedan,No,Petrol,1.4 Turbo,121000 km,4.0,Tiptronic,Front,04-May,Left wheel,Green,10,31.0
45656229,3450,831,hyundai,sonata,2011,Sedan,Yes,Hybrid,2.4,224349 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,23.79824561403509
45806771,1882,308,toyota,prius,2014,Hatchback,Yes,Hybrid,1.8,263392 km,4.0,Automatic,Front,04-May,Left wheel,Red,12,48.625
45641652,11133,394,toyota,camry,2014,Sedan,Yes,Hybrid,2.5,179381 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,23.541353383458645
45769489,94,1017,hyundai,elantra,2017,Jeep,Yes,Petrol,2,284251 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,28.050505050505052
44889000,21169,781,chevrolet,cruze,2018,Sedan,No,Petrol,1.4 Turbo,25304 km,4.0,Automatic,Front,04-May,Left wheel,Brown,8,31.0
45813161,4861,645,lexus,ct 200h,2011,Hatchback,Yes,Hybrid,1.8,95590 km,4.0,Automatic,Front,04-May,Left wheel,White,12,42.0
45732969,13485,765,hyundai,sonata,2015,Sedan,Yes,LPG,2,72369 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,23.79824561403509
45763904,81539,1935,lexus,gx 460,2016,Jeep,Yes,Petrol,4.6,155976 km,8.0,Automatic,4x4,04-May,Left wheel,White,0,16.5
45797639,20005,531,hyundai,elantra,2012,Sedan,Yes,Petrol,1.6,147718 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,28.050505050505052
44840731,11917,-,toyota,camry,2007,Sedan,No,Hybrid,2.4,200000 km,4.0,Variator,Front,04-May,Left wheel,Grey,12,23.541353383458645
45768685,627,586,lexus,ct 200h,2012,Hatchback,Yes,Hybrid,1.8,192683 km,4.0,Automatic,Front,04-May,Left wheel,White,0,42.0
45764162,392,1514,lexus,gx 470,2011,Sedan,Yes,Petrol,4.6,202048 km,8.0,Automatic,4x4,04-May,Left wheel,White,0,15.0
45801743,23521,-,toyota,corolla,2014,Sedan,No,Petrol,1.8,40000 km,4.0,Automatic,Front,04-May,Left wheel,Green,16,28.743243243243242
45801930,21730,831,hyundai,elantra,2017,Sedan,Yes,LPG,1.6,32510 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,28.050505050505052
45801991,19369,707,hyundai,genesis,2011,Coupe,Yes,Petrol,2,153651 km,4.0,Automatic,Front,04-May,Left wheel,Red,4,20.454545454545453
45812673,7213,880,chevrolet,cruze,2018,Sedan,Yes,Diesel,1.6,28515 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,31.0
45808966,6899,531,chevrolet,aveo,2012,Hatchback,Yes,Petrol,1.6,94923 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,27.5
45786773,18817,-,toyota,prius,2011,Sedan,Yes,Hybrid,1.8,160000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,12,48.625
45784866,17249,-,toyota,prius,2010,Sedan,No,Hybrid,1.8,256000 km,6.0,Automatic,Front,04-May,Left wheel,White,1,48.625
45775702,17249,-,toyota,prius,2011,Hatchback,No,Hybrid,1.8,141000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,6,48.625
45733413,51225,1017,hyundai,sonata,2017,Sedan,Yes,Petrol,2,58414 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,23.79824561403509
45788616,17249,585,hyundai,elantra,2013,Sedan,Yes,Petrol,1.8,64800 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12,28.050505050505052
45813152,392,751,kia,optima,2013,Sedan,Yes,Hybrid,2.4,0 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,24.349206349206348
45816582,627,1079,hyundai,elantra,2018,Sedan,Yes,Petrol,2,47294 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,28.050505050505052
45662050,2274,247,honda,insight,2014,Hatchback,Yes,Hybrid,1.3,149970 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,46.892857142857146
45776194,19444,-,volkswagen,jetta,2015,Sedan,Yes,Petrol,1.8 Turbo,102400 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8,27.428571428571427
45731424,15367,878,toyota,prius,2009,Hatchback,No,Hybrid,1.8,174000 km,4.0,Variator,Front,04-May,Left wheel,Blue,8,48.625
45773751,4861,1055,toyota,highlander,2013,Jeep,Yes,Petrol,3.5,125605 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,23.375
45763114,15000,-,subaru,legacy,2008,Sedan,No,Petrol,3,138000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,8,22.8125
45660988,14583,919,bmw,x5,2012,Jeep,Yes,Diesel,3,229966 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0,15.619047619047619
45644818,21639,1172,toyota,highlander,2011,Sedan,Yes,Hybrid,3.5,368064 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,23.375
45800564,9,-,toyota,prius,2005,Sedan,No,Hybrid,1.6,18000 km,1.0,Automatic,4x4,04-May,Left wheel,White,5,48.625
44959769,10976,503,honda,fit,2012,Hatchback,No,Petrol,1.5,216000 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,12,31.692307692307693
45761340,69935,1646,lexus,gx 470,2015,Jeep,Yes,Petrol,4.6,273493 km,8.0,Automatic,4x4,04-May,Left wheel,Silver,0,15.0
45729553,28830,629,hyundai,elantra,2015,Sedan,Yes,Petrol,1.6,68243 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,28.050505050505052
45781983,42337,-,lexus,gx 470,2006,Jeep,Yes,CNG,4.7,180000 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,15.0
45730818,11917,530,hyundai,elantra,2013,Sedan,Yes,Petrol,1.6,31691 km,4.0,Automatic,Front,04-May,Left wheel,White,4,28.050505050505052
45766665,862,2455,lexus,gx 470,2008,Jeep,Yes,Petrol,4.7,263190 km,8.0,Automatic,4x4,04-May,Left wheel,White,0,15.0
45781924,15994,777,toyota,camry,2014,Sedan,No,Petrol,2.5,1440000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0,23.541353383458645
45810170,15367,-,ford,taurus,2014,Sedan,Yes,LPG,3.7,290000 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,8,20.311475409836067
44271246,15994,-,hyundai,veloster,2011,Hatchback,No,Petrol,1.6,73600 km,4.0,Manual,Front,02-Mar,Left wheel,Carnelian red,6,29.08823529411765
45644667,18817,609,toyota,camry,2018,Sedan,Yes,Hybrid,2.5,35058 km,4.0,Automatic,Front,04-May,Left wheel,White,12,23.541353383458645
45787332,21953,-,hyundai,sonata,2013,Sedan,No,Hybrid,2.4 Turbo,20000 km,2.0,Tiptronic,Front,04-May,Right-hand drive,Black,4,23.79824561403509
45732692,13808,891,hyundai,sonata,2016,Sedan,Yes,LPG,2,38206 km,4.0,Automatic,Front,04-May,Left wheel,White,4,23.79824561403509
44997899,16151,586,toyota,prius,2012,Hatchback,No,Hybrid,1.8,110990 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8,48.625
45813701,7840,585,lexus,ct 200h,2013,Hatchback,Yes,Hybrid,1.8,65989 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0,42.0
45796806,25089,777,toyota,camry,2014,Sedan,Yes,Petrol,2.5,125000 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,12,23.541353383458645
45757316,282,2455,lexus,gx 470,2008,Jeep,Yes,Petrol,4.7,218126 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,15.0
45647943,5488,394,toyota,camry,2014,Sedan,Yes,Hybrid,2.5,109798 km,4.0,Automatic,Front,04-May,Left wheel,White,12,23.541353383458645
45797099,16621,1511,hyundai,genesis,2010,Coupe,Yes,Petrol,3.8,151977 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,20.454545454545453
45732679,9418,765,hyundai,sonata,2015,Sedan,Yes,Petrol,2,676825 km,4.0,Automatic,Front,04-May,Left wheel,White,4,23.79824561403509
45772875,470,353,lexus,ct 200h,2015,Hatchback,Yes,Hybrid,1.8,115347 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,42.0
45768834,1725,584,hyundai,elantra,2014,Sedan,Yes,Petrol,1.8,107155 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,28.050505050505052
45816149,549,584,hyundai,elantra,2014,Sedan,Yes,Petrol,1.8,140082 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,28.050505050505052
45813669,314,781,toyota,camry,2012,Sedan,Yes,Hybrid,2.5,249422 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,23.541353383458645
45749251,10976,1266,toyota,corolla,2014,Sedan,No,Hybrid,1.5,100000 km,4.0,Variator,Front,04-May,Right-hand drive,Silver,8,28.743243243243242
45764936,706,1646,lexus,gx 460,2015,Jeep,Yes,Petrol,4.6,102907 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,16.5
45635105,862,333,ford,fusion,2014,Sedan,Yes,Hybrid,2,186048 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,22.444444444444443
45776696,8781,503,toyota,prius c,2012,Hatchback,No,Hybrid,1.5,175000 km,4.0,Automatic,Front,04-May,Left wheel,Black,10,48.22222222222222
45811325,12544,-,suzuki,kizashi,2010,Sedan,No,Petrol,2.4,263157 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,0,24.625
45655495,706,585,toyota,prius,2013,Hatchback,Yes,Hybrid,1.8,105328 km,4.0,Automatic,Front,04-May,Left wheel,White,12,48.625
45417836,22580,308,toyota,prius,2014,Sedan,Yes,Hybrid,1.8,160000 km,4.0,Automatic,Front,04-May,Left wheel,Black,10,48.625
45766570,4861,779,toyota,camry,2013,Sedan,Yes,Hybrid,2.5,136861 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,23.541353383458645
45767376,12858,-,toyota,prius,2008,Sedan,No,Hybrid,1.5,210452 km,4.0,Variator,Front,04-May,Left wheel,Silver,8,48.625
45792346,8154,1236,honda,fit,2011,Sedan,No,Petrol,1.3,185000 km,4.0,Automatic,Front,04-May,Right-hand drive,Black,2,31.692307692307693
45756859,4861,333,ford,fusion,2014,Sedan,Yes,Hybrid,2,137328 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0,22.444444444444443
45798242,36065,1018,bmw,x5,2011,Jeep,Yes,Petrol,3.0 Turbo,129600 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,12,15.619047619047619
45815325,24775,-,ford,fusion,2013,Sedan,Yes,Petrol,1.6 Turbo,46000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,8,22.444444444444443
45732813,15257,707,hyundai,sonata,2011,Sedan,Yes,Petrol,2,163374 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,23.79824561403509
45769346,12544,530,kia,rio,2013,Sedan,No,Petrol,1.6,137000 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,29.454545454545453
45768182,16935,353,lexus,ct 200h,2015,Hatchback,Yes,Hybrid,1.8,94949 km,4.0,Automatic,Front,04-May,Left wheel,White,0,42.0
45794041,20385,-,ford,mustang,2013,Coupe,Yes,Petrol,3.7,111111 km,6.0,Manual,Rear,02-Mar,Left wheel,Black,12,19.767441860465116
45793873,10976,-,land rover,discovery,1995,Jeep,No,Diesel,2.5 Turbo,200000 km,4.0,Manual,4x4,04-May,Right-hand drive,Blue,0,17.434782608695652
45809818,38213,1079,honda,civic,2018,Sedan,Yes,Petrol,2,0 km,4.0,Automatic,Front,04-May,Left wheel,White,4,29.164473684210527
45773547,392,779,toyota,camry,2013,Jeep,Yes,Hybrid,2.5,493571 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,23.541353383458645
45768672,9565,784,honda,civic,2017,Sedan,Yes,Petrol,1.5,58282 km,4.0,Automatic,Front,04-May,Left wheel,White,12,29.164473684210527
45776659,348,-,volkswagen,jetta,1999,Sedan,No,CNG,2,284000 km,4.0,Manual,Front,04-May,Left wheel,White,4,27.428571428571427
45713004,12544,1024,volkswagen,jetta,2010,Sedan,Yes,Petrol,2.5,110000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,6,27.428571428571427
45750739,24148,-,bmw,x5,2007,Jeep,Yes,Petrol,4.8,210000 km,8.0,Tiptronic,4x4,04-May,Left wheel,Black,8,15.619047619047619
45196673,100,-,hyundai,sonata,2013,Sedan,Yes,Petrol,2.4,77000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,8,23.79824561403509
45731517,119172,1301,bmw,m6,2014,Coupe,Yes,Petrol,4.4 Turbo,33500 km,8.0,Tiptronic,Rear,04-May,Left wheel,White,12,12.9
45746606,10663,1236,honda,fit,2011,Sedan,Yes,Hybrid,1.3,127000 km,4.0,Variator,Front,04-May,Right-hand drive,Black,2,31.692307692307693
45805339,19444,650,volkswagen,jetta,2016,Sedan,No,Petrol,1.4 Turbo,36000 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,6,27.428571428571427
45757200,11917,-,toyota,prius,2008,Sedan,No,Hybrid,1.8,200000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,48.625
45809978,54157,900,honda,civic,2015,Sedan,Yes,Petrol,2.4,78006 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,29.164473684210527
45525027,9408,988,toyota,prius,2007,Hatchback,No,Hybrid,1.5,113000 km,4.0,Automatic,Front,04-May,Left wheel,Sky blue,8,48.625
45262568,23834,810,toyota,corolla im,2016,Hatchback,No,Petrol,1.8,102500 km,4.0,Automatic,Front,04-May,Left wheel,White,10,30.5
45810788,22894,779,toyota,camry,2013,Sedan,No,Petrol,2.5,101000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,10,23.541353383458645
45809011,5604,922,daewoo,lacetti,2009,Sedan,Yes,Petrol,1.9,44521 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,22.0
45788373,17876,-,ford,fiesta,2013,Sedan,Yes,Petrol,1.6,160000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,4,31.5
45763112,18189,586,hyundai,elantra,2012,Sedan,Yes,Petrol,1.8,136000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,8,28.050505050505052
44109014,10976,1266,honda,fit,2014,Hatchback,No,Hybrid,1.5,121000 km,4.0,Variator,Front,04-May,Right-hand drive,Silver,0,31.692307692307693
44035617,27911,-,mini,cooper,2013,Coupe,Yes,Petrol,1.6 Turbo,56000 km,4.0,Manual,Front,02-Mar,Left wheel,Silver,10,29.043478260869566
45772207,470,753,hyundai,sonata,2012,Jeep,Yes,Hybrid,2.4,123862 km,4.0,Automatic,Front,04-May,Left wheel,White,0,23.79824561403509
45791030,25089,-,dodge,challenger,2012,Coupe,No,Petrol,3.6,112000 km,6.0,Tiptronic,Rear,02-Mar,Left wheel,Grey,6,18.81159420289855
45664259,784,1646,lexus,gx 460,2015,Sedan,Yes,Petrol,4.6,129931 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,16.5
45803386,12231,765,hyundai,sonata,2015,Sedan,Yes,LPG,2,348486 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,23.79824561403509
45815375,11917,-,lexus,rx 300,2002,Jeep,Yes,Petrol,3.0 Turbo,201000 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,8,18.4
45732792,17035,707,hyundai,sonata,2011,Sedan,Yes,Petrol,2,200867 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,23.79824561403509
42541006,3100,-,audi,a4,2002,Sedan,Yes,Petrol,3,11111 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,6,22.85185185185185
45654826,188,308,toyota,prius,2014,Hatchback,Yes,Hybrid,1.8,140414 km,4.0,Automatic,Front,04-May,Left wheel,White,12,48.625
45729723,27654,629,hyundai,elantra,2015,Sedan,Yes,Petrol,1.6,87534 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,28.050505050505052
45783054,17719,-,kia,optima,2013,Sedan,Yes,Petrol,2.0 Turbo,91000 km,4.0,Automatic,Front,04-May,Left wheel,White,8,24.349206349206348
45773972,706,639,audi,a4,2014,Sedan,Yes,Petrol,2,162032 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,22.85185185185185
45813351,282,761,toyota,prius,2010,Hatchback,Yes,Hybrid,1.8,265315 km,4.0,Automatic,Front,04-May,Left wheel,White,12,48.625
45791973,2666,900,hyundai,sonata,2015,Sedan,Yes,Petrol,2.4,234618 km,4.0,Automatic,Front,04-May,Left wheel,Red,12,23.79824561403509
45674384,14740,645,toyota,prius,2011,Hatchback,No,Hybrid,1.8,161000 km,4.0,Variator,Front,04-May,Left wheel,Blue,11,48.625
44491221,18817,397,toyota,prius,2016,Sedan,Yes,Hybrid,1.8,80000 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,12,48.625
45797440,11563,687,hyundai,elantra,2010,Sedan,Yes,Petrol,1.6,130814 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,28.050505050505052
45803396,11604,639,hyundai,sonata,2014,Sedan,Yes,LPG,2,418369 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,23.79824561403509
45788258,17876,-,hyundai,elantra,2013,Sedan,No,Petrol,1.6,84800 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,8,28.050505050505052
45767389,188,308,toyota,prius,2014,Jeep,Yes,Hybrid,1.8,187334 km,4.0,Automatic,Front,04-May,Left wheel,White,12,48.625
45367132,71503,607,toyota,camry,2019,Sedan,No,Hybrid,2.5 Turbo,3000 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,8,23.541353383458645
45645755,4077,1363,lexus,gx 460,2012,Jeep,Yes,Petrol,4.6,150909 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,16.5
45620684,157,1451,bmw,x5,2011,Sedan,Yes,Petrol,4.4,139363 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,15.619047619047619
45803572,13172,891,hyundai,sonata,2016,Sedan,Yes,LPG,2,547288 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,23.79824561403509
45808567,6586,639,audi,a4,2014,Sedan,Yes,Petrol,2,123640 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,12,22.85185185185185
45791126,47042,1017,audi,q5,2017,Jeep,Yes,Petrol,2,75186 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0,22.76923076923077
45809096,5865,966,daewoo,lacetti,2009,Sedan,Yes,Diesel,2,39031 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,22.0
45798505,10976,-,honda,odyssey,2008,Minivan,No,LPG,2.4,20000 km,4.0,Variator,Front,04-May,Right-hand drive,Grey,6,20.452380952380953
45745111,9095,1236,honda,fit,2011,Hatchback,No,Hybrid,1.3,14590 km,4.0,Automatic,Front,04-May,Right-hand drive,Grey,0,31.692307692307693
45816140,2666,585,hyundai,elantra,2013,Coupe,Yes,Petrol,1.8,89962 km,4.0,Automatic,Front,02-Mar,Left wheel,Blue,12,28.050505050505052
45089390,87497,-,toyota,camry,2019,Sedan,Yes,Petrol,2.5,25000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12,23.541353383458645
45642392,5018,779,toyota,camry,2013,Sedan,Yes,Hybrid,2.5,190549 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,23.541353383458645
45797674,20005,531,hyundai,elantra,2012,Sedan,Yes,Petrol,1.6,36239 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,28.050505050505052
45642496,5018,779,toyota,camry,2013,Sedan,Yes,Hybrid,2.5,190549 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,23.541353383458645
45518419,14113,642,ford,focus,2012,Hatchback,No,Petrol,2,2012 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12,24.92105263157895
45816597,314,585,hyundai,elantra,2013,Sedan,Yes,Petrol,1.8,157859 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,28.050505050505052
45809074,6899,790,daewoo,lacetti,2009,Sedan,Yes,Petrol,1.6,50549 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,22.0
45768348,17249,-,hyundai,sonata,2011,Sedan,Yes,LPG,2,72000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,0,23.79824561403509
45744803,10192,761,daewoo,lacetti,2010,Sedan,Yes,Petrol,1.8,46527 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,22.0
45644820,39201,517,toyota,highlander,2014,Sedan,Yes,Hybrid,3.5,166560 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,23.375
45809726,36235,585,honda,civic,2013,Sedan,Yes,Petrol,1.8,87000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,29.164473684210527
45810298,21699,642,chevrolet,malibu,2012,Sedan,Yes,Petrol,2,65006 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,24.815384615384616
45651078,392,779,toyota,camry,2013,Sedan,Yes,Hybrid,2.5,232032 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,23.541353383458645
45809339,19124,502,honda,fit,2013,Hatchback,Yes,Hybrid,1.5,94500 km,4.0,Automatic,Front,04-May,Left wheel,Red,4,31.692307692307693
45793280,11604,489,chevrolet,spark,2016,Sedan,Yes,Petrol,1,31970 km,4.0,Automatic,Front,04-May,Left wheel,White,4,33.1
45550613,18503,585,hyundai,elantra,2013,Sedan,No,Petrol,1.8,117000 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,8,28.050505050505052
45794369,6899,-,honda,fit,2003,Sedan,No,Petrol,1.3,155000 km,4.0,Automatic,Front,04-May,Right-hand drive,Blue,6,31.692307692307693
45808645,5488,1077,hyundai,elantra,2019,Sedan,Yes,Petrol,2,29496 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,28.050505050505052
45042623,18817,586,toyota,prius,2012,Hatchback,No,Hybrid,1.8,1000 km,4.0,Variator,Front,04-May,Left wheel,Grey,12,48.625
45654360,3450,831,hyundai,sonata,2011,Sedan,Yes,Hybrid,2.4,224349 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,23.79824561403509
43222352,25,-,honda,fit,2005,Hatchback,No,Petrol,1.3,157000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4,31.692307692307693
45522608,7997,-,volkswagen,jetta,2003,Sedan,Yes,Petrol,2,137000 km,4.0,Manual,Front,04-May,Left wheel,Black,8,27.428571428571427
45806621,1882,1399,dodge,journey,2010,Jeep,Yes,Petrol,3.5,243477 km,6.0,Automatic,Front,04-May,Left wheel,Blue,12,20.11111111111111
45657165,35438,2455,lexus,gx 470,2008,Jeep,Yes,Petrol,4.7,146000 km,8.0,Automatic,4x4,04-May,Left wheel,White,8,15.0
44922073,17092,891,hyundai,elantra se,2016,Sedan,No,Petrol,2,71886 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8,33.5
43951626,7150,1111,honda,fit,2012,Hatchback,No,Petrol,1.3,129000 km,4.0,Automatic,Front,04-May,Right-hand drive,White,4,31.692307692307693
45791839,34497,1017,nissan,rogue sport,2017,Jeep,No,Petrol,2,24000 km,6.0,Automatic,Front,04-May,Left wheel,White,8,28.0
45097806,14426,645,hyundai,elantra,2011,Sedan,No,Petrol,1.8,195200 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12,28.050505050505052
32558066,11133,382,kia,optima,2014,Sedan,Yes,Hybrid,2.4,88000 km,4.0,Automatic,Front,04-May,Left wheel,White,10,24.349206349206348
